lineage,parent,children
B.1.617,B.1,AY.95
B.1,B,AY.95
B,,AY.95
AY.98,B.1.617.2,AY.98
B.1.617.2,B.1.617,AY.98
B.1.617,B.1,AY.98
B.1,B,AY.98
B,,AY.98
AY.98.1,AY.98,AY.98.1
AY.98,B.1.617.2,AY.98.1
B.1.617.2,B.1.617,AY.98.1
B.1.617,B.1,AY.98.1
B.1,B,AY.98.1
B,,AY.98.1
AY.98.1.1,AY.98.1,AY.98.1.1
AY.98.1,AY.98,AY.98.1.1
AY.98,B.1.617.2,AY.98.1.1
B.1.617.2,B.1.617,AY.98.1.1
B.1.617,B.1,AY.98.1.1
B.1,B,AY.98.1.1
B,,AY.98.1.1
AY.99,B.1.617.2,AY.99
B.1.617.2,B.1.617,AY.99
B.1.617,B.1,AY.99
B.1,B,AY.99
B,,AY.99
AY.99.1,AY.99,AY.99.1
AY.99,B.1.617.2,AY.99.1
B.1.617.2,B.1.617,AY.99.1
B.1.617,B.1,AY.99.1
B.1,B,AY.99.1
B,,AY.99.1
AY.99.2,AY.99,AY.99.2
AY.99,B.1.617.2,AY.99.2
B.1.617.2,B.1.617,AY.99.2
B.1.617,B.1,AY.99.2
B.1,B,AY.99.2
B,,AY.99.2
AY.100,B.1.617.2,AY.100
B.1.617.2,B.1.617,AY.100
B.1.617,B.1,AY.100
B.1,B,AY.100
B,,AY.100
AY.101,B.1.617.2,AY.101
B.1.617.2,B.1.617,AY.101
B.1.617,B.1,AY.101
B.1,B,AY.101
B,,AY.101
AY.102,B.1.617.2,AY.102
B.1.617.2,B.1.617,AY.102
B.1.617,B.1,AY.102
B.1,B,AY.102
B,,AY.102
AY.102.1,AY.102,AY.102.1
AY.102,B.1.617.2,AY.102.1
B.1.617.2,B.1.617,AY.102.1
B.1.617,B.1,AY.102.1
B.1,B,AY.102.1
B,,AY.102.1
AY.102.2,AY.102,AY.102.2
AY.102,B.1.617.2,AY.102.2
B.1.617.2,B.1.617,AY.102.2
B.1.617,B.1,AY.102.2
B.1,B,AY.102.2
B,,AY.102.2
AY.103,B.1.617.2,AY.103
B.1.617.2,B.1.617,AY.103
B.1.617,B.1,AY.103
B.1,B,AY.103
B,,AY.103
AY.103.1,AY.103,AY.103.1
AY.103,B.1.617.2,AY.103.1
B.1.617.2,B.1.617,AY.103.1
B.1.617,B.1,AY.103.1
B.1,B,AY.103.1
B,,AY.103.1
AY.103.2,AY.103,AY.103.2
AY.103,B.1.617.2,AY.103.2
B.1.617.2,B.1.617,AY.103.2
B.1.617,B.1,AY.103.2
B.1,B,AY.103.2
B,,AY.103.2
AY.104,B.1.617.2,AY.104
B.1.617.2,B.1.617,AY.104
B.1.617,B.1,AY.104
B.1,B,AY.104
B,,AY.104
AY.105,B.1.617.2,AY.105
B.1.617.2,B.1.617,AY.105
B.1.617,B.1,AY.105
B.1,B,AY.105
B,,AY.105
AY.106,B.1.617.2,AY.106
B.1.617.2,B.1.617,AY.106
B.1.617,B.1,AY.106
B.1,B,AY.106
B,,AY.106
AY.107,B.1.617.2,AY.107
B.1.617.2,B.1.617,AY.107
B.1.617,B.1,AY.107
B.1,B,AY.107
B,,AY.107
AY.108,B.1.617.2,AY.108
B.1.617.2,B.1.617,AY.108
B.1.617,B.1,AY.108
B.1,B,AY.108
B,,AY.108
AY.109,B.1.617.2,AY.109
B.1.617.2,B.1.617,AY.109
B.1.617,B.1,AY.109
B.1,B,AY.109
B,,AY.109
AY.110,B.1.617.2,AY.110
B.1.617.2,B.1.617,AY.110
B.1.617,B.1,AY.110
B.1,B,AY.110
B,,AY.110
AY.111,B.1.617.2,AY.111
B.1.617.2,B.1.617,AY.111
B.1.617,B.1,AY.111
B.1,B,AY.111
B,,AY.111
AY.112,B.1.617.2,AY.112
B.1.617.2,B.1.617,AY.112
B.1.617,B.1,AY.112
B.1,B,AY.112
B,,AY.112
AY.112.1,AY.112,AY.112.1
AY.112,B.1.617.2,AY.112.1
B.1.617.2,B.1.617,AY.112.1
B.1.617,B.1,AY.112.1
B.1,B,AY.112.1
B,,AY.112.1
AY.112.2,AY.112,AY.112.2
AY.112,B.1.617.2,AY.112.2
B.1.617.2,B.1.617,AY.112.2
B.1.617,B.1,AY.112.2
B.1,B,AY.112.2
B,,AY.112.2
AY.112.3,AY.112,AY.112.3
AY.112,B.1.617.2,AY.112.3
B.1.617.2,B.1.617,AY.112.3
B.1.617,B.1,AY.112.3
B.1,B,AY.112.3
B,,AY.112.3
AY.113,B.1.617.2,AY.113
B.1.617.2,B.1.617,AY.113
B.1.617,B.1,AY.113
B.1,B,AY.113
B,,AY.113
AY.114,B.1.617.2,AY.114
B.1.617.2,B.1.617,AY.114
B.1.617,B.1,AY.114
B.1,B,AY.114
B,,AY.114
AY.116,B.1.617.2,AY.116
B.1.617.2,B.1.617,AY.116
B.1.617,B.1,AY.116
B.1,B,AY.116
B,,AY.116
AY.116.1,AY.116,AY.116.1
AY.116,B.1.617.2,AY.116.1
B.1.617.2,B.1.617,AY.116.1
B.1.617,B.1,AY.116.1
B.1,B,AY.116.1
B,,AY.116.1
AY.117,B.1.617.2,AY.117
B.1.617.2,B.1.617,AY.117
B.1.617,B.1,AY.117
B.1,B,AY.117
B,,AY.117
AY.118,B.1.617.2,AY.118
B.1.617.2,B.1.617,AY.118
B.1.617,B.1,AY.118
B.1,B,AY.118
B,,AY.118
AY.119,B.1.617.2,AY.119
B.1.617.2,B.1.617,AY.119
B.1.617,B.1,AY.119
B.1,B,AY.119
B,,AY.119
AY.119.1,AY.119,AY.119.1
AY.119,B.1.617.2,AY.119.1
B.1.617.2,B.1.617,AY.119.1
B.1.617,B.1,AY.119.1
B.1,B,AY.119.1
B,,AY.119.1
AY.119.2,AY.119,AY.119.2
AY.119,B.1.617.2,AY.119.2
B.1.617.2,B.1.617,AY.119.2
B.1.617,B.1,AY.119.2
B.1,B,AY.119.2
B,,AY.119.2
AY.120,B.1.617.2,AY.120
B.1.617.2,B.1.617,AY.120
B.1.617,B.1,AY.120
B.1,B,AY.120
B,,AY.120
AY.120.1,AY.120,AY.120.1
AY.120,B.1.617.2,AY.120.1
B.1.617.2,B.1.617,AY.120.1
B.1.617,B.1,AY.120.1
B.1,B,AY.120.1
B,,AY.120.1
AY.120.2,AY.120,AY.120.2
